,Actual,Model_prediction,bootstrap_mean_prob,low_bound,high_bound,confidence_score,confidence_zone
17893,1.0,1.0,0.9416269424366834,0.9230540175729007,0.9513759283883659,0.9716780891845348,High
9200,0.0,0.0,0.33185299120474887,0.224413923016021,0.4239267569105291,0.8004871661054919,High
894,0.0,0.0,0.08801540528073802,0.07109278755133183,0.1134156037998974,0.9576771837514344,High
2679,0.0,0.0,0.006598461977818018,0.005029590511974104,0.008235737438420791,0.9967938530735533,High
3854,0.0,0.0,0.023431220515967063,0.014624586128263818,0.034331193786032534,0.9802933923422312,High
19435,1.0,0.0,0.14176298605497223,0.10988584189043282,0.18505955656280976,0.924826285327623,High
154,0.0,0.0,0.1080091093028828,0.08287695513982676,0.13383152556423564,0.9490454295755911,High
4732,0.0,0.0,0.10935532676250011,0.0728504914997743,0.14246695370331014,0.9303835377964642,High
8195,0.0,0.0,0.044128233741481546,0.037901927985510536,0.05223119139699927,0.9856707365885112,High
21658,1.0,1.0,0.5332892388644537,0.4525161518784899,0.5807914232250546,0.8717247286534353,High
6970,0.0,0.0,0.13688556133823923,0.09309883433553615,0.1790517213341519,0.9140471130013843,High
19734,1.0,1.0,0.8623172181586879,0.8052197186575859,0.913711746093588,0.8915079725639979,High
7314,0.0,0.0,0.10980652388108096,0.0791791701062864,0.14170186874698248,0.937477301359304,High
22569,1.0,1.0,0.8832489951709345,0.8493377351920949,0.9113946225323041,0.9379431126597908,High
17468,1.0,0.0,0.10172956277569116,0.08571336445241612,0.113640493519419,0.9720728709329971,High
726,0.0,0.0,0.12908203446700375,0.0980458729278208,0.1599069501921756,0.9381389227356451,High
5445,0.0,0.0,0.05025879844366489,0.034150959785507515,0.06828068992555282,0.9658702698599547,High
9654,0.0,0.0,0.11980406831299426,0.07437076845952727,0.16847499884314246,0.9058957696163848,High
7519,0.0,0.0,0.016034315114260483,0.011162898966191097,0.022450145089442864,0.9887127538767483,High
23403,1.0,1.0,0.9236721438344084,0.8841306448986825,0.9509363134331695,0.933194331465513,High
20337,1.0,1.0,0.9998928675516012,0.9998434665765651,0.9999301631901945,0.9999133033863706,High
22588,1.0,1.0,0.5791436282295324,0.4769905754603572,0.6539067356187219,0.8230838398416354,High
22202,1.0,1.0,0.9861781871349301,0.978722912283178,0.9922242385343668,0.9864986737488112,High
130,0.0,0.0,0.005034069438045236,0.003926039735915574,0.006162089390698937,0.9977639503452166,High
10755,0.0,0.0,0.15569996534041047,0.11584283252314859,0.19991773794166653,0.9159250945814821,High
19493,1.0,1.0,0.994507249845858,0.9911407935087266,0.9973152883211309,0.9938255051875957,High
11485,0.0,0.0,0.022380189189666534,0.01658035736002229,0.03280570558337999,0.9837746517766423,High
8646,0.0,0.0,0.018736422628240598,0.01361494495029041,0.02421159300384217,0.9894033519464482,High
10181,0.0,0.0,0.032706382370331286,0.02356876737412695,0.042680152772624824,0.9808886146015021,High
11835,0.0,0.0,0.02308107160442221,0.01763002331178572,0.031941709896685884,0.9856883134150999,High
1495,0.0,0.0,0.18790349795862465,0.12246077629391552,0.2484069399805725,0.874053836313343,High
15595,1.0,1.0,0.6068769340285974,0.5455829187200073,0.6954595941990727,0.8501233245209346,High
20220,1.0,1.0,0.9580786595550304,0.9442835358989672,0.9697699316847103,0.9745136042142569,High
17383,1.0,1.0,0.8354505568654578,0.7570183979682034,0.8837424200074216,0.8732759779607817,High
9135,0.0,1.0,0.7332339636053533,0.6887616029110655,0.7799195540596058,0.9088420488514597,High
6136,0.0,0.0,0.0620744977666272,0.04338474802101783,0.08960175210566577,0.9537829959153521,High
23263,1.0,0.0,0.11434564660698199,0.07390681658561085,0.16361699160768678,0.9102898249779241,High
4494,0.0,0.0,0.23223664839759378,0.18571802414212002,0.2795356772111728,0.9061823469309472,High
11314,0.0,0.0,0.03630704023240532,0.025316198741561855,0.04493844086688902,0.9803777578746729,High
23824,1.0,0.0,0.4506782386381432,0.39903646505464796,0.4996027724371957,0.8994336926174522,High
22140,1.0,1.0,0.9803242837637226,0.9767396785107826,0.9838186538271093,0.9929210246836733,High
17641,1.0,1.0,0.7639041807092277,0.7138831442119442,0.8064782405522362,0.907404903659708,High
16182,1.0,0.0,0.4113417264259782,0.34822717288613764,0.47331763818147576,0.8749095347046618,High
14066,0.0,0.0,0.015018175786419858,0.011988822359327625,0.01877412095911037,0.9932147014002173,High
23837,1.0,1.0,0.6385315844837435,0.5424114109087514,0.7191955060496834,0.823215904859068,High
10136,0.0,0.0,0.0305654003142705,0.014844164201886665,0.053108452212779905,0.9617357119891068,High
3763,0.0,0.0,0.13956279291308588,0.09935896920052635,0.1965381682753049,0.9028208009252214,High
23173,1.0,1.0,0.9355002474326863,0.9081755319006348,0.9526949930042076,0.9554805388964273,High
4380,0.0,0.0,0.10379866418553818,0.07286198833516028,0.14047684213644462,0.9323851461987156,High
17643,1.0,1.0,0.5750066684833117,0.46928538103830636,0.7001931953274991,0.7690921857108073,High
2204,0.0,0.0,0.0013919698246491708,0.0010503996194962627,0.0019295417626191181,0.9991208578568771,High
4171,0.0,1.0,0.8033907447702525,0.7565305615371157,0.8440633023160049,0.9124672592211108,High
6980,0.0,0.0,0.010466281560394138,0.0076382907762445225,0.014783966891909904,0.9928543238843346,High
8702,0.0,0.0,0.0742015750329447,0.053911746792929205,0.10127411852490709,0.9526376282680221,High
2541,0.0,0.0,0.0060303480082076555,0.0041263797490953,0.007784963618723731,0.9963414161303715,High
13164,0.0,0.0,0.0688388208977141,0.04237511410339304,0.09171734534901015,0.9506577687543829,High
2961,0.0,0.0,0.304483808578942,0.23881615379693813,0.37305790301073644,0.8657582507862017,High
1409,0.0,0.0,0.08444631537589674,0.0669000717997151,0.10336026833051977,0.9635398034691953,High
11656,0.0,0.0,0.21846610333424016,0.17095342719008652,0.281519796411221,0.8894336307788655,High
301,0.0,0.0,0.03973375521120543,0.02119405064646355,0.06632864864124967,0.9548654020052139,High
18819,1.0,1.0,0.8500428025085842,0.7919313835511876,0.9004667159873508,0.8914646675638368,High
18901,1.0,1.0,0.6687815495655658,0.5766715231022489,0.7352632850642385,0.8414082380380103,High
2074,0.0,0.0,0.04510169796244918,0.035383701687805705,0.0550759369983542,0.9803077646894515,High
2733,0.0,0.0,0.2786616010234427,0.19497511727225514,0.38156785574200675,0.8134072615302483,High
8435,0.0,0.0,0.03531059595264079,0.017451692264284027,0.050711907947636005,0.966739784316648,High
11718,0.0,0.0,0.2392103621557758,0.21154637524549977,0.2815380319431002,0.9300083433023996,High
11280,0.0,0.0,0.22576470125836706,0.18419714763204673,0.26239971927830436,0.9217974283537423,High
19964,1.0,1.0,0.8659328946272877,0.7808701811058516,0.9213991501285245,0.8594710309773271,High
14805,1.0,1.0,0.9678622084718208,0.9524924890257958,0.980643176369398,0.9718493126563977,High
14098,0.0,0.0,0.007738574603210068,0.004794140604209762,0.011125212558786542,0.9936689280454232,High
8841,0.0,0.0,0.11871794395332254,0.093114305045042,0.1323294260287266,0.9607848790163154,High
22596,1.0,1.0,0.9970412994159705,0.9957360015227171,0.9977901923106322,0.997945809212085,High
4893,0.0,0.0,0.08162375721870077,0.07011044218596048,0.09868766599472781,0.9714227761912326,High
13089,0.0,0.0,0.014508711000000046,0.011583600696570447,0.01925480498019794,0.9923287957163726,High
6413,0.0,0.0,0.1825536126101553,0.1278567743732389,0.2325758892815999,0.895280885091639,High
793,0.0,1.0,0.7385223949755602,0.6975027260755873,0.7780100619248321,0.9194926641507551,High
19881,1.0,1.0,0.9939496996924714,0.9924393278251987,0.9956962345327863,0.9967430932924124,High
16389,1.0,1.0,0.6467616367709047,0.5782229898688913,0.7035313079469728,0.8746916819219185,High
9760,0.0,0.0,0.07326321159739255,0.053614338286616804,0.1036983110823513,0.9499160272042655,High
8905,0.0,0.0,0.0036547279767340174,0.0017222230840274256,0.006538978329173464,0.995183244754854,High
2604,0.0,0.0,0.41757193941723336,0.3209609280306157,0.49055885739584987,0.8304020706347659,High
21676,1.0,1.0,0.9982880404126545,0.997630704047466,0.9988204115933771,0.9988102924540889,High
18637,1.0,0.0,0.30918317658335714,0.2684492749578261,0.3597984036345077,0.9086508713233183,High
5975,0.0,1.0,0.5950581165325767,0.5592685530805931,0.6397126855349261,0.919555867545667,High
5782,0.0,0.0,0.17332602471883551,0.14937754410636697,0.20358435454247675,0.9457931895638902,High
14148,1.0,1.0,0.9895271426488532,0.9874139926153102,0.9911719025793221,0.9962420900359881,High
12575,0.0,0.0,0.13406066893654828,0.10629796444472933,0.18009013654964726,0.926207827895082,High
8219,0.0,1.0,0.5755926350348723,0.48481521206946887,0.6375720680524603,0.8472431440170086,High
19665,1.0,0.0,0.06137152157285919,0.04218248262560649,0.08112915111980773,0.9610533315057987,High
11506,0.0,0.0,0.011615860840727944,0.00965411240396712,0.01418650132797918,0.9954676110759879,High
4632,0.0,0.0,0.007098769657168447,0.005486983523339408,0.009379537267408063,0.9961074462559314,High
17887,1.0,1.0,0.9348589437445796,0.9052499839387593,0.9531398597233935,0.9521101242153658,High
23549,1.0,1.0,0.9886344113387949,0.9837399050347694,0.9931877114051829,0.9905521936295865,High
11486,0.0,0.0,0.0058304284464802585,0.004258588308181516,0.007596588323372767,0.9966619999848088,High
7184,0.0,0.0,0.15291776090971917,0.10753902073442484,0.20707483068930466,0.9004641900451202,High
6028,0.0,0.0,0.07406757965546681,0.048312082840515344,0.09885476711306522,0.9494573157274502,High
15632,1.0,1.0,0.9729087059135717,0.9590767743521823,0.9802804246482941,0.9787963497038882,High
13380,0.0,1.0,0.7691447577508993,0.7228697039202147,0.8049188673921654,0.9179508365280492,High
22161,1.0,1.0,0.9912989635078187,0.9868667793345004,0.9936077250504899,0.9932590542840105,High
23109,1.0,1.0,0.6011628155678092,0.5401479018803889,0.6619678004305971,0.8781801014497918,High
10426,0.0,0.0,0.442003330075116,0.38170545178756304,0.49601987772425465,0.8856855740633084,High
19966,1.0,1.0,0.999907884296438,0.9998788728088757,0.9999342535897684,0.9999446192191073,High
13669,0.0,0.0,0.25893489482989124,0.17551693992005332,0.3194711672895699,0.8560457726304834,High
17242,1.0,1.0,0.9931701207210569,0.9910869440114315,0.9952389562688562,0.9958479877425753,High
22297,1.0,1.0,0.9996900590999974,0.9995633675901912,0.9998102247449735,0.9997531428452177,High
13094,0.0,0.0,0.09020309829125685,0.06991694662117594,0.10681673801043659,0.9631002086107393,High
285,0.0,0.0,0.016557277989718653,0.009594097506055103,0.024447463931336535,0.9851466335747185,High
16962,1.0,1.0,0.9924005821710994,0.9898134067055515,0.9950453806538713,0.9947680260516802,High
10785,0.0,0.0,0.11564416241364099,0.07952369320111245,0.1681029152752922,0.9114207779258202,High
3900,0.0,0.0,0.04358651357583383,0.03257331978985798,0.057712768764302744,0.9748605510255552,High
19210,1.0,1.0,0.7312755043054977,0.6988249281048273,0.7770016016962344,0.9218233264085929,High
14473,1.0,0.0,0.385384170150716,0.29380307806705036,0.4686160644416935,0.8251870136253568,High
22815,1.0,1.0,0.9925796017071103,0.9902874494640076,0.9942928586641824,0.9959945907998252,High
3072,0.0,0.0,0.015165418072696335,0.01044382544099437,0.025386978703792373,0.985056846737202,High
6640,0.0,0.0,0.06703510454544481,0.05337321233705211,0.08175726708949738,0.9716159452475548,High
806,0.0,1.0,0.6200658271625326,0.5673003273927347,0.6655477836996848,0.9017525436930499,High
23257,1.0,1.0,0.9817433593616292,0.9693205822017392,0.9874106833447858,0.9819098988569535,High
5249,0.0,0.0,0.0018701604383339475,0.0014040867357123243,0.0023299910428400353,0.9990740956928723,High
3778,0.0,0.0,0.06048805773700448,0.04141128605547174,0.08995272613348862,0.9514585599219831,High
12477,0.0,0.0,0.3743466357295049,0.2722240556581196,0.4967442453370874,0.7754798103210322,High
16943,1.0,0.0,0.29592506622531906,0.2162381732597968,0.37814604288635706,0.8380921303734398,High
4931,0.0,0.0,0.45198931286682315,0.38339173967976525,0.528550039055405,0.8548417006243603,High
2193,0.0,1.0,0.7877957631407069,0.7148314326175816,0.871730135667684,0.8431012969498977,High
7114,0.0,0.0,0.2156849608393318,0.1415867751614736,0.31101857695244717,0.8305681982090265,High
20534,1.0,1.0,0.9822833137390404,0.9750166686116448,0.9886935103691517,0.9863231582424932,High
19085,1.0,1.0,0.8979940245118906,0.8595640336952808,0.925624600982816,0.9339394327124648,High
18849,1.0,1.0,0.9170987033875988,0.8875340007264547,0.9398631347423752,0.9476708659840796,High
1353,0.0,0.0,0.06815134210359212,0.054894979026991864,0.09024766697778244,0.9646473120492094,High
14345,1.0,1.0,0.9816471785448844,0.9782239780942176,0.9841220604288153,0.9941019176654022,High
15495,1.0,1.0,0.999707742754721,0.9995439556713992,0.9998266790171179,0.9997172766542813,High
17601,1.0,1.0,0.9730546863635625,0.9667867804581014,0.9793147199544395,0.9874720605036619,High
19227,1.0,1.0,0.8724437411093378,0.832150830258653,0.8988052091977508,0.9333456210609022,High
9347,0.0,0.0,0.16005849075947035,0.11618579565637302,0.21245858305639723,0.9037272125999758,High
10787,0.0,0.0,0.016331848480914436,0.009520991588900928,0.024279201819534448,0.9852417897693665,High
20943,1.0,0.0,0.1689890722075766,0.12583633887533754,0.226466099813375,0.8993702390619626,High
5796,0.0,0.0,0.03483893305658192,0.02066062298580406,0.05380419597397352,0.9668564270118305,High
16326,1.0,1.0,0.9952805381868883,0.9932629286876332,0.9970854796799709,0.9961774490076624,High
7270,0.0,0.0,0.038305534934891645,0.030674035928196626,0.05287753254624944,0.9777965033819472,High
18202,1.0,1.0,0.6061026588417657,0.5256152346514344,0.6674763134932185,0.858138921158216,High
2327,0.0,0.0,0.008648843261990209,0.004938237036480822,0.011936560711258907,0.993001676325222,High
514,0.0,0.0,0.029438778361612454,0.022031621962212002,0.038050694987789326,0.9839809269744226,High
18244,1.0,1.0,0.6394746107696803,0.5664490756276537,0.691813542783528,0.8746355328441257,High
15578,1.0,1.0,0.7880173175366685,0.7018502310386072,0.8494492885779235,0.8524009424606838,High
19650,1.0,1.0,0.6231588426562937,0.5619432547798129,0.7030887674116141,0.8588544873681988,High
8053,0.0,0.0,0.027994180495392297,0.016063283115709332,0.03979786670407799,0.9762654164116313,High
7892,0.0,0.0,0.008480203728393275,0.005707139545114323,0.01133476488225025,0.9943723746628641,High
23093,1.0,1.0,0.9900691097493194,0.9857190165605116,0.9936080208939805,0.9921109956665312,High
9181,0.0,0.0,0.0616774152549832,0.043247608978547444,0.08097803354872231,0.9622695754298252,High
1239,0.0,1.0,0.5263737970372719,0.4499868971050313,0.6157138418965127,0.8342730552085187,High
9550,0.0,1.0,0.6949146054294748,0.626558911855416,0.7444529898792834,0.8821059219761326,High
23023,1.0,1.0,0.9978310821610927,0.9967615218526232,0.9990003127206951,0.9977612091319281,High
13661,0.0,0.0,0.034770966864080356,0.028803154001941625,0.04283461651622821,0.9859685374857134,High
876,0.0,0.0,0.3131537110033019,0.21550030188691585,0.3704605819579344,0.8450397199289814,High
22929,1.0,1.0,0.7277716961603631,0.671253053903103,0.785813319960804,0.885439733942299,High
1218,0.0,0.0,0.2717169439042764,0.2160199474274498,0.3511186299839558,0.864901317443494,High
14140,1.0,1.0,0.9996043225711071,0.9992400862197902,0.9997782492737426,0.9994618369460476,High
13418,0.0,0.0,0.0970895274723234,0.07834252853760817,0.13192734313799295,0.9464151853996152,High
12887,0.0,0.0,0.0072413561754194585,0.004390104450403031,0.010742086483187556,0.9936480179672155,High
17958,1.0,1.0,0.9818546028042135,0.975770570489317,0.987530406125122,0.988240164364195,High
54,0.0,0.0,0.0038459049172331872,0.002271893878001609,0.006490880270439036,0.9957810136075625,High
14808,1.0,1.0,0.8477581546093937,0.7926137106361784,0.8971308406750208,0.8954828699611576,High
6430,0.0,0.0,0.026797489063834994,0.021848141375002305,0.03408855252599357,0.9877595888490087,High
10161,0.0,0.0,0.12953493390553608,0.08822658993999301,0.17074958196659543,0.9174770079733976,High
5320,0.0,0.0,0.36612230054596123,0.2880809736466576,0.45327454208815166,0.834806431558506,High
9331,0.0,0.0,0.005978059584099204,0.004058856313604893,0.007746263228187759,0.9963125930854171,High
15776,1.0,0.0,0.03475791981209338,0.019801293610390045,0.0498790893370387,0.9699222042733513,High
13811,0.0,0.0,0.14951515658218628,0.09595228175723791,0.20067042053441672,0.8952818612228212,High
10123,0.0,0.0,0.21467419240896835,0.17001370898775028,0.25155505039165404,0.9184586585960962,High
20159,1.0,1.0,0.992662766650732,0.9875177179563428,0.995719655974637,0.9917980619817058,High
2863,0.0,0.0,0.005422314303959497,0.004248823981817104,0.006738580812431667,0.9975102431693854,High
671,0.0,0.0,0.05092466278828599,0.0419977578625799,0.06066703700401543,0.9813307208585644,High
3117,0.0,0.0,0.0029861138962829882,0.0018334210540462525,0.004658400020202256,0.997175021033844,High
12623,0.0,0.0,0.12186817196927083,0.07787875646322823,0.18328349806459654,0.8945952583986316,High
19931,1.0,1.0,0.9998507296477415,0.9996457670442959,0.9999204296869975,0.9997253373572984,High
8073,0.0,0.0,0.10718358287296162,0.08666918153418227,0.1351496332322645,0.9515195483019178,High
7175,0.0,0.0,0.01942197562312526,0.015011678828015367,0.0256819383052608,0.9893297405227546,High
11885,0.0,0.0,0.04685854929574722,0.03172397585564985,0.06255981264008889,0.969164163215561,High
19184,1.0,1.0,0.5807513546155173,0.5264852663341674,0.6423326744954659,0.8841525918387014,High
5280,0.0,0.0,0.0674702232117874,0.05854769941351698,0.08083739600639318,0.9777103034071238,High
8080,0.0,0.0,0.18602100271240773,0.134394573452263,0.22828179796057824,0.9061127754916848,High
5287,0.0,0.0,0.1805692590478798,0.13468752233300552,0.23213097914618747,0.9025565431868181,High
17284,1.0,1.0,0.9401355833411923,0.9065004275287147,0.9706679641388546,0.9358324633898601,High
6272,0.0,0.0,0.200849069935836,0.1396840887543709,0.26311261145644665,0.8765714772979243,High
12666,0.0,1.0,0.5199749250811347,0.4760717214915041,0.5671924078401394,0.9088793136513648,High
6767,0.0,0.0,0.03712475035610111,0.029171027170815482,0.047371793005183946,0.9817992341656315,High
3147,0.0,0.0,0.08379331778220371,0.06466081339797466,0.10898409954491209,0.9556767138530626,High
10294,0.0,0.0,0.011180742764634197,0.007452286651916455,0.014834064626323251,0.9926182220255932,High
7561,0.0,0.0,0.012711220225437728,0.007363119374239297,0.02049988057562505,0.9868632387986143,High
5966,0.0,0.0,0.02093622422480804,0.015145478744574406,0.028446638429533683,0.9866988403150407,High
17142,1.0,1.0,0.9353465352573593,0.9162416865127037,0.9497840239659691,0.9664576625467346,High
21121,1.0,1.0,0.904202883437342,0.8703213772250081,0.9408738233175268,0.9294475539074813,High
18902,1.0,1.0,0.5148424575050933,0.45561791431272364,0.5583589936273446,0.8972589206853789,High
17213,1.0,1.0,0.8504627556286538,0.7634236105293162,0.9121907649802561,0.8512328455490601,High
1198,0.0,0.0,0.00937530818078493,0.006769895679752964,0.012829200170188456,0.9939406955095645,High
18399,1.0,1.0,0.9573071714907014,0.9222741134416168,0.9753536126910798,0.946920500750537,High
12894,0.0,1.0,0.7615651821388962,0.724946368876032,0.7971219074098871,0.927824461466145,High
2427,0.0,0.0,0.012345040213326672,0.008482024717581126,0.015899940997575857,0.9925820837200052,High
10225,0.0,0.0,0.03137857923533842,0.01961712585133186,0.04453366342398488,0.975083462427347,High
10555,0.0,0.0,0.21659315864560122,0.179778263062919,0.2735658974217154,0.9062123656412036,High
9074,0.0,0.0,0.1236577639834286,0.09567715739566694,0.16130520918307933,0.9343719482125876,High
3042,0.0,0.0,0.06715483643844691,0.0420729289034227,0.1118835829105728,0.9301893459928499,High
1167,0.0,0.0,0.18544073844173833,0.1451104429924985,0.22913770001646613,0.9159727429760324,High
11577,0.0,0.0,0.05967888639671036,0.046099148100184055,0.07478270333857803,0.9713164447616061,High
2911,0.0,0.0,0.01780550146929891,0.011181045580449564,0.023919390140118766,0.9872616554403308,High
2824,0.0,0.0,0.003078602395170274,0.002226094280482756,0.004381276008073499,0.9978448182724092,High
23947,1.0,1.0,0.5362437816456899,0.4253560566696291,0.6029511121465851,0.8224049445230439,High
4980,0.0,0.0,0.3041455985396422,0.24619244039391264,0.3561140447383055,0.8900783956556071,High
9823,0.0,0.0,0.03087709261955151,0.019122741202992493,0.04416917091739957,0.9749535702855929,High
21321,1.0,1.0,0.9986243813322717,0.998330838441998,0.9988225111641219,0.9995083272778761,High
8662,0.0,0.0,0.11215037457186383,0.08973556611058645,0.13262007167029882,0.9571154944402877,High
19428,1.0,1.0,0.9998729649673109,0.9997587080941854,0.999941084867409,0.9998176232267765,High
14587,1.0,1.0,0.9925861643396902,0.9901317405554563,0.9947661298465801,0.9953656107088762,High
1229,0.0,0.0,0.027346540477801617,0.01876346051224457,0.03652131501044108,0.9822421455018034,High
3725,0.0,0.0,0.2623336560673547,0.18910540981808807,0.3358168861060395,0.8532885237120486,High
19770,1.0,1.0,0.938612327384118,0.9226079093900517,0.953317265781652,0.9692906436083997,High
11223,0.0,0.0,0.20956409284347877,0.1504038691549282,0.2743522377845876,0.8760516313703406,High
8319,0.0,0.0,0.05611037465009807,0.03808216086932053,0.07309114495410021,0.9649910159152203,High
16933,1.0,1.0,0.9887016199819116,0.9846794797770952,0.9924779791831486,0.9922015005939466,High
8393,0.0,0.0,0.01457128388599178,0.01036514512243686,0.020172554739333565,0.9901925903831033,High
13641,0.0,0.0,0.03512021309311038,0.027930466995721076,0.042093837778131894,0.9858366292175892,High
23020,1.0,1.0,0.6900693556209451,0.6098236643527848,0.7627425959012455,0.8470810684515393,High
14722,1.0,1.0,0.5333072823065225,0.47431291227149663,0.5879799162704739,0.8863329960010228,High
8230,0.0,0.0,0.10224515005323276,0.08177126802059206,0.12531041022363748,0.9564608577969546,High
9829,0.0,1.0,0.6721530283827514,0.6045905718357839,0.7468002669712214,0.8577903048645625,High
1853,0.0,0.0,0.0039495524338656616,0.0026792269795775235,0.005678603073678403,0.9970006239058992,High
11815,0.0,0.0,0.10366839656673037,0.06988996424751871,0.14146284756959468,0.928427116677924,High
16053,1.0,1.0,0.9937456361664591,0.9915845051538174,0.9949856192283544,0.996598885925463,High
3389,0.0,0.0,0.3589041540867973,0.30369153548515193,0.43161563078582615,0.8720759046993258,High
6376,0.0,0.0,0.028142040970032995,0.016236327871047465,0.03777690785795527,0.9784594200130922,High
7509,0.0,0.0,0.007989340837278237,0.005729452653189966,0.010479677265579582,0.9952497753876104,High
7112,0.0,1.0,0.7153163494271376,0.6627096254705248,0.7661855163894896,0.8965241090810352,High
10262,0.0,0.0,0.08893784198049419,0.06254621114711517,0.12227587318931528,0.9402703379577999,High
14685,1.0,0.0,0.10203914422228658,0.07293724565978234,0.1294427813874883,0.943494464272294,High
9105,0.0,0.0,0.013613695762453578,0.009614410775864677,0.019431296125259963,0.9901831146506047,High
89,0.0,0.0,0.013515467477770216,0.01072074733381333,0.016561349528642837,0.9941593978051705,High
1663,0.0,0.0,0.31368221993828066,0.2400102378070249,0.39994979310580836,0.8400604447012165,High
1689,0.0,0.0,0.365259561241695,0.31748727236749535,0.4266652960005435,0.8908219763669518,High
15892,1.0,0.0,0.09750903582933157,0.062415755807005674,0.12458860448175625,0.9378271513252494,High
12461,0.0,0.0,0.013989693718569448,0.011785348180619147,0.01776902808081215,0.994016320099807,High
21180,1.0,1.0,0.7367690506212876,0.6736708621340327,0.797785202675064,0.8758856594589687,High
12150,0.0,0.0,0.35346472012765545,0.2784212396002445,0.4033023683521646,0.87511887124808,High
8787,0.0,0.0,0.005833788356748412,0.0035695340470508164,0.0077007005566173785,0.9958688334904334,High
11894,0.0,0.0,0.08880699957716866,0.07270516792193067,0.10945851479647949,0.9632466531254512,High
9131,0.0,0.0,0.18184540010059336,0.13839830908103465,0.2312804693238504,0.9071178397571842,High
11197,0.0,0.0,0.4949188736081366,0.3870124009187289,0.5946197612672601,0.7923926396514688,High
2027,0.0,0.0,0.030928669759833865,0.0149758030545157,0.053656784316078,0.9613190187384377,High
22638,1.0,1.0,0.791541702636559,0.7251829311833055,0.8513495043286441,0.8738334268546614,High
5232,0.0,0.0,0.16876069863400206,0.13228874668556703,0.22339064537380027,0.9088981013117667,High
14562,1.0,1.0,0.7261099644101944,0.6748701329323749,0.769340417551206,0.9055297153811689,High
15676,1.0,1.0,0.8284713580609889,0.7656659345927228,0.8683368723686393,0.8973290622240835,High
9903,0.0,0.0,0.19919913065891376,0.16024644880817196,0.24868654887996852,0.9115598999282034,High
10700,0.0,0.0,0.04491469747595055,0.038469289409759175,0.05435446146385382,0.9841148279459053,High
4968,0.0,0.0,0.014735263757371631,0.011361736487927224,0.018951189722505816,0.9924105467654214,High
2695,0.0,0.0,0.0020177290577781497,0.001111774051971741,0.002971040988725639,0.9981407330632461,High
20322,1.0,1.0,0.9918825251247041,0.9895190617625124,0.9939473146954579,0.9955717470670544,High
10960,0.0,0.0,0.04609907511079643,0.03122777618480887,0.06800537724994611,0.9632223989348627,High
20143,1.0,1.0,0.9777545845688407,0.9687996349027054,0.9842904649482808,0.9845091699544246,High
10429,0.0,0.0,0.006187719086514829,0.004438370359511354,0.00860672245870185,0.9958316479008095,High
22101,1.0,1.0,0.886023744583804,0.8049765993121408,0.9414632322596863,0.8635133670524545,High
412,0.0,0.0,0.08491403017445806,0.05717779533529834,0.1153071969091474,0.941870598426151,High
341,0.0,0.0,0.23357503476235902,0.1634637009888971,0.2930228387739757,0.8704408622149213,High
22428,1.0,1.0,0.9743304889120015,0.9667686502176805,0.9812207074379696,0.9855479427797109,High
6938,0.0,0.0,0.09200170995172749,0.04826949738857003,0.16262007996135908,0.8856494174272109,High
15124,1.0,1.0,0.9941625252018454,0.9899511077946983,0.9962293721101639,0.9937217356845344,High
15427,1.0,1.0,0.9767257934149208,0.9651406272916895,0.9847007181447371,0.9804399091469523,High
12173,0.0,0.0,0.3045151992853133,0.23882885858346548,0.33906447209357804,0.8997643864898874,High
4892,0.0,0.0,0.010500258448077223,0.006919122454776255,0.014614862046782341,0.9923042604079939,High
6966,0.0,0.0,0.40972497666674884,0.32552652026756257,0.5081651085036839,0.8173614117638787,High
19578,1.0,1.0,0.9915165489516411,0.9893511531636701,0.9934818456413019,0.9958693075223681,High
1542,0.0,0.0,0.013266890248951857,0.009737580055205964,0.01897124735066518,0.9907663327045407,High
7052,0.0,0.0,0.03787642183213293,0.016103554325829206,0.06724303066536232,0.9488605236604669,High
14220,1.0,0.0,0.33134703130474835,0.19687720055617455,0.4414552018766744,0.7554219986795001,High
19800,1.0,1.0,0.991536336931621,0.9882715977287756,0.9946366772735014,0.9936349204552742,High
7266,0.0,0.0,0.09943456343082104,0.07159841713246712,0.13224397068485533,0.9393544464476118,High
8901,0.0,0.0,0.02944922857975011,0.021897006380771217,0.045095353128674874,0.9768016532520963,High
5988,0.0,0.0,0.058472545352039586,0.04002971503524734,0.08254951927951926,0.9574801957557281,High
20485,1.0,1.0,0.9921823097146201,0.9885615332330433,0.9954493937917441,0.9931121394412992,High
5757,0.0,0.0,0.03148290584284945,0.01873834046590367,0.05461441836935131,0.9641239220965524,High
21983,1.0,1.0,0.9993402632131956,0.9990219263203985,0.9995743402442444,0.9994475860761541,High
13154,0.0,0.0,0.02343472259908421,0.01828138586669592,0.03255979020792808,0.9857215956587678,High
5408,0.0,0.0,0.3285336049283837,0.2074806903487906,0.4134580168153753,0.7940226735334153,High
6619,0.0,0.0,0.26008009188102926,0.18885526034112532,0.32087907984019803,0.8679761805009273,High
7673,0.0,0.0,0.16434161911927778,0.11243841574973977,0.256041971754751,0.8563964439949887,High
9788,0.0,0.0,0.012318896813195965,0.008483732704317399,0.018418018584908654,0.9900657141194087,High
5575,0.0,0.0,0.04791449146270081,0.032222463364009774,0.06730567753945296,0.9649167858245569,High
17919,1.0,1.0,0.9823375444567942,0.9731652567962565,0.987799230265722,0.9853660265305345,High
